taxonID,scientificName,Cabinet,subfamily,tribe,subgenus,author,taxonRank,genus,specificEpithet,infraspecificEpithet
PTEAUR,Pterostichus auriga,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,auriga,
PTEAZT,Pterostichus aztecus,"8,9,10",Harpalinae,Pterostichini,,Tschitscherine,species,Pterostichus,aztecus,
PTEBAL,Pterostichus baldwini,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,baldwini,
PTEBAR,Pterostichus barri,"8,9,10",Harpalinae,Pterostichini,Feronina,Bousquet,species,Pterostichus,barri,
PTEBAR1,Pterostichus barbarinus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,barbarinus,
PTEBAR2,Pterostichus barryorum,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,barryorum,
PTEBEY,Pterostichus beyeri,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Van Dyke,species,Pterostichus,beyeri,
PTEBLO,Pterostichus blodgettensis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Will,species,Pterostichus,blodgettensis,
PTEBOU,Pterostichus bousqueti,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Bergdhal,species,Pterostichus,bousqueti,
PTEBRA,Pterostichus brachylobus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Kavanaugh and LaBonte,species,Pterostichus,brachylobus,
PTEBRA1,Pterostichus brachypterus,"8,9,10",Harpalinae,Pterostichini,,Chaudoir,species,Pterostichus,brachypterus,
PTEBRE1,Pterostichus brevicornis brevicornis,"8,9,10",Harpalinae,Pterostichini,Criobius,Kirby,subspecies,Pterostichus,brevicornis,brevicornis
PTEBRE2,Pterostichus brevicornis,"8,9,10",Harpalinae,Pterostichini,Criobius,Kirby,species,Pterostichus,brevicornis,
PTEBRY1,Pterostichus bryanti bryanti,"8,9,10",Harpalinae,Pterostichini,Criobius,Van Dyke,subspecies,Pterostichus,bryanti,bryanti
PTEBRY2,Pterostichus bryanti cacumenis,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,subspecies,Pterostichus,bryanti,cacumenis
PTEBRY3,Pterostichus bryanti bryantoides,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,subspecies,Pterostichus,bryanti,bryantoides
PTEBRY4,Pterostichus bryanti biocryus,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,subspecies,Pterostichus,bryanti,biocryus
PTEBRY6,Pterostichus bryanti tiliaceoradix,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,subspecies,Pterostichus,bryanti,tiliaceoradix
PTEBRY7,Pterostichus bryanti,"8,9,10",Harpalinae,Pterostichini,Criobius,Van Dyke,species,Pterostichus,bryanti,
PTEBRY8,Pterostichus bryanti stantonensis,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,subspecies,Pterostichus,bryanti,stantonensis
PTECAL1,Pterostichus californicus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Dejean,species,Pterostichus,californicus,
PTECAL2,Pterostichus caligans,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Horn,species,Pterostichus,caligans,
PTECAM,Pterostichus campbelli,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Bousquet,species,Pterostichus,campbelli,
PTECAN,Pterostichus canallatus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,canallatus,
PTECAR,Pterostichus carolinus,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Darlington,species,Pterostichus,carolinus,
PTECAR1,Pterostichus caribou,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,caribou,
PTECAR2,Pterostichus carolinus carolinus,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Darlington,subspecies,Pterostichus,carolinus,carolinus
PTECAR3,Pterostichus carolinus fumorum,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Darlington,subspecies,Pterostichus,carolinus,fumorum
PTECAS1,Pterostichus castaneus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Dejean,species,Pterostichus,castaneus,
PTECAS2,Pterostichus castanipes,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Menetries,species,Pterostichus,castanipes,
PTECAS3,Pterostichus castor,"8,9,10",Harpalinae,Pterostichini,Melanius,Goulet and Bousquet,species,Pterostichus,castor,
PTECAU,Pterostichus caudicalis,"8,9,10",Harpalinae,Pterostichini,Lamenius,Say,species,Pterostichus,caudicalis,
PTECHI,Pterostichus chipewyan,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,chipewyan,
PTECIR,Pterostichus circulosus,"8,9,10",Harpalinae,Pterostichini,Eosteropus,Lindroth,species,Pterostichus,circulosus,
PTECOC,Pterostichus cochlearis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,species,Pterostichus,cochlearis,
PTECOM,Pterostichus commutabilis,"8,9,10",Harpalinae,Pterostichini,Argutor,Motschulsky,species,Pterostichus,commutabilis,
PTECON,Pterostichus congestus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Menetries,species,Pterostichus,congestus,
PTECOR1,Pterostichus coracinus,"8,9,10",Harpalinae,Pterostichini,Euferonia,Newman,species,Pterostichus,coracinus,
PTECOR2,Pterostichus corrusculus,"8,9,10",Harpalinae,Pterostichini,Phonias,LeConte,species,Pterostichus,corrusculus,
PTECOR3,Pterostichus corvinus,"8,9,10",Harpalinae,Pterostichini,Melanius,Dejean,species,Pterostichus,corvinus,
PTECOS,Pterostichus costatus,"8,9,10",Harpalinae,Pterostichini,Lenapterus,Menetries,species,Pterostichus,costatus,
PTECRA,Pterostichus craterensis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Hatch,species,Pterostichus,craterensis,
PTECRE,Pterostichus crenicollis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,crenicollis,
PTECUB,Pterostichus cubensis,"8,9,10",Harpalinae,Pterostichini,,Darlington,species,Pterostichus,cubensis,
PTEDEI,Pterostichus deino,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Will,species,Pterostichus,deino,
PTEDIA1,Pterostichus diana,"8,9,10",Harpalinae,Pterostichini,Anilloferonia,LaBonte,species,Pterostichus,diana,
PTEDIL,Pterostichus diligendus,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Chaudoir,species,Pterostichus,diligendus,
PTEEBE,Pterostichus ebeninus,"8,9,10",Harpalinae,Pterostichini,Melanius,Dejean,species,Pterostichus,ebeninus,
PTEECA,Pterostichus ecarinatus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Hatch,species,Pterostichus,ecarinatus,
PTEEMP,Pterostichus empetricola,"8,9,10",Harpalinae,Pterostichini,Criobius,Dejean,species,Pterostichus,empetricola,
PTEENO,Pterostichus enodis,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Bousquet,species,Pterostichus,enodis,
PTEENY,Pterostichus enyo,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Will,species,Pterostichus,enyo,
PTEESU,Pterostichus esuriens,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,esuriens,
PTEEVA,Pterostichus evanescens,"8,9,10",Harpalinae,Pterostichini,,Casey,species,Pterostichus,evanescens,
PTEFAL1,Pterostichus fallax,"8,9,10",Harpalinae,Pterostichini,Abacidus,Dejean,species,Pterostichus,fallax,
PTEFAL2,Pterostichus falli,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Van Dyke,species,Pterostichus,falli,
PTEFEM,Pterostichus femoralis,"8,9,10",Harpalinae,Pterostichini,Phonias,Kirby,species,Pterostichus,femoralis,
PTEFEN,Pterostichus fenyesi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Csiki,species,Pterostichus,fenyesi,
PTEFEN1,Pterostichus fenyesi fenyesi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Csiki,subspecies,Pterostichus,fenyesi,fenyesi
PTEFEN2,Pterostichus fenyesi fenderi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,subspecies,Pterostichus,fenyesi,fenderi
PTEFUC,Pterostichus fuchsi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Schaeffer,species,Pterostichus,fuchsi,
PTEGER,Pterostichus gerstlensis,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,gerstlensis,
PTEGLI,Pterostichus gliscans,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,gliscans,
PTEGRA,Pterostichus gracilior,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,gracilior,
PTEHAM,Pterostichus hamiltoni,"8,9,10",Harpalinae,Pterostichini,Abacidus,Horn,species,Pterostichus,hamiltoni,
PTEHAT,Pterostichus hatchi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,species,Pterostichus,hatchi,
PTEHER,Pterostichus herculaneus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Mannerheim,species,Pterostichus,herculaneus,
PTEHOR,Pterostichus hornii,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,hornii,
PTEHUD,Pterostichus hudsonicus,"8,9,10",Harpalinae,Pterostichini,Criobius,LeConte,species,Pterostichus,hudsonicus,
PTEHUM1,Pterostichus humidulus,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Van Dyke,species,Pterostichus,humidulus,
PTEHUM2,Pterostichus humilis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Casey,species,Pterostichus,humilis,
PTEHYP,Pterostichus hypogeus,"8,9,10",Harpalinae,Pterostichini,Cylindrocharis,Barr,species,Pterostichus,hypogeus,
PTEIDA,Pterostichus idahoae,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Csiki,species,Pterostichus,idahoae,
PTEILL,Pterostichus illustris,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,illustris,
PTEINA,Pterostichus inanis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Horn,species,Pterostichus,inanis,
PTEINE,Pterostichus inermis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Fall,species,Pterostichus,inermis,
PTEINF,Pterostichus infernalis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hatch,species,Pterostichus,infernalis,
PTEING,Pterostichus ingens,"8,9,10",Harpalinae,Pterostichini,Euferonia,Casey,species,Pterostichus,ingens,
PTEINO,Pterostichus inopinus,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Casey,species,Pterostichus,inopinus,
PTEISA,Pterostichus isabellae,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,isabellae,
PTEJAC,Pterostichus jacobinus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,jacobinus,
PTEJOH,Pterostichus johnsoni,"8,9,10",Harpalinae,Pterostichini,Orsonjohnsonus,Ulke,species,Pterostichus,johnsoni,
PTEKOT,Pterostichus kotzebuei,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,kotzebuei,
PTELAB,Pterostichus laborans,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,laborans,
PTELAC1,Pterostichus lacertus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,lacertus,
PTELAC2,Pterostichus lachrymosus,"8,9,10",Harpalinae,Pterostichini,Euferonia,Newman,species,Pterostichus,lachrymosus,
PTELAM,Pterostichus lama,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Menetries,species,Pterostichus,lama,
PTELAS,Pterostichus lassulus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,lassulus,
PTELAT,Pterostichus lattini,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LaBonte,species,Pterostichus,lattini,
PTELOB,Pterostichus lobatus,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,species,Pterostichus,lobatus,
PTELOL,Pterostichus lolo,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Bergdhal,species,Pterostichus,lolo,
PTELON,Pterostichus longissimus,"8,9,10",Harpalinae,Pterostichini,,Bates,species,Pterostichus,longissimus,
PTELUB,Pterostichus lubricus,"8,9,10",Harpalinae,Pterostichini,Paraferonia,LeConte,species,Pterostichus,lubricus,
PTELUC,Pterostichus luctuosus,"8,9,10",Harpalinae,Pterostichini,Pseudomaseus,Dejean,species,Pterostichus,luctuosus,
PTELUS1,Pterostichus luscus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,luscus,
PTELUS2,Pterostichus lustrans,"8,9,10",Harpalinae,Pterostichini,Bothriopterus,LeConte,species,Pterostichus,lustrans,
PTEMAL,Pterostichus malkini,"8,9,10",Harpalinae,Pterostichini,Anilloferonia,Hatch,species,Pterostichus,malkini,
PTEMAN1,Pterostichus mancus,"8,9,10",Harpalinae,Pterostichini,Monoferonia,LeConte,species,Pterostichus,mancus,
PTEMAN2,Pterostichus mandibularoides,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,mandibularoides,
PTEMAR,Pterostichus marinensis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,species,Pterostichus,marinensis,
PTEMAT,Pterostichus mattolensis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,species,Pterostichus,mattolensis,
PTEMEL,Pterostichus melanarius melanarius,"8,9,10",Harpalinae,Pterostichini,Morphnosoma,Illiger,subspecies,Pterostichus,melanarius,melanarius
PTEMEL1,Pterostichus melanarius,"8,9,10",Harpalinae,Pterostichini,Morphnosoma,Illiger,species,Pterostichus,melanarius,
PTEMEN,Pterostichus menetriesii,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,menetriesii,
PTEMER,Pterostichus mercedianus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,mercedianus,
PTEMIS,Pterostichus miscellus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,miscellus,
PTEMOE,Pterostichus moestus,"8,9,10",Harpalinae,Pterostichini,Eosteropus,Say,species,Pterostichus,moestus,
PTEMOR,Pterostichus morionides,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Chaudoir,species,Pterostichus,morionides,
PTEMUT1,Pterostichus mutoides,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Bousquet,species,Pterostichus,mutoides,
PTEMUT2,Pterostichus mutus,"8,9,10",Harpalinae,Pterostichini,Bothriopterus,Say,species,Pterostichus,mutus,
PTENEO,Pterostichus neobrunneus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Lindroth,species,Pterostichus,neobrunneus,
PTENIG,Pterostichus nigrocaeruleus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Van Dyke,species,Pterostichus,nigrocaeruleus,
PTENIV,Pterostichus nivalis,"8,9,10",Harpalinae,Pterostichini,Criobius,Sahlberg,species,Pterostichus,nivalis,
PTENOV,Pterostichus novus,"8,9,10",Harpalinae,Pterostichini,Euferonia,Straneo,species,Pterostichus,novus,
PTEOBE,Pterostichus obesulus,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,LeConte,species,Pterostichus,obesulus,
PTEOBS,Pterostichus obsidianus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,obsidianus,
PTEOCC,Pterostichus occultus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,occultus,
PTEOPH,Pterostichus ophryoderus,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Chaudoir,species,Pterostichus,ophryoderus,
PTEORD,Pterostichus ordinarius,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,ordinarius,
PTEORE,Pterostichus oregonus,"8,9,10",Harpalinae,Pterostichini,Bothriopterus,LeConte,species,Pterostichus,oregonus,
PTEOSC,Pterostichus oscitans,"8,9,10",Harpalinae,Pterostichini,,Tschitscherine,species,Pterostichus,oscitans,
PTEOVA,Pterostichus ovalipennis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,ovalipennis,
PTEPAL,Pterostichus palmi,"8,9,10",Harpalinae,Pterostichini,Feronina,Schaeffer,species,Pterostichus,palmi,
PTEPAN,Pterostichus panticulatus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,panticulatus,
PTEPAR,Pterostichus parasimilis,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,parasimilis,
PTEPAT,Pterostichus patruelis,"8,9,10",Harpalinae,Pterostichini,Phonias,Dejean,species,Pterostichus,patruelis,
PTEPEM,Pterostichus pemphredo,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Will,species,Pterostichus,pemphredo,
PTEPEN,Pterostichus pensylvanicus,"8,9,10",Harpalinae,Pterostichini,Bothriopterus,LeConte,species,Pterostichus,pensylvanicus,
PTEPER1,Pterostichus pergracilis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,pergracilis,
PTEPER2,Pterostichus permundus,"8,9,10",Harpalinae,Pterostichini,Abacidus,Say,species,Pterostichus,permundus,
PTEPIN,Pterostichus pinguedineus,"8,9,10",Harpalinae,Pterostichini,Criobius,Eschscholtz,species,Pterostichus,pinguedineus,
PTEPLA1,Pterostichus planctus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,planctus,
PTEPLA2,Pterostichus planus,"8,9,10",Harpalinae,Pterostichini,Criobius,Sahlberg,species,Pterostichus,planus,
PTEPRA,Pterostichus praetermissus,"8,9,10",Harpalinae,Pterostichini,Argutor,Chaudoir,species,Pterostichus,praetermissus,
PTEPRI,Pterostichus primus,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Darlington,species,Pterostichus,primus,
PTEPRO1,Pterostichus protensiformis,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,protensiformis,
PTEPRO2,Pterostichus protractus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,protractus,
PTEPUM,Pterostichus pumilus,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Casey,species,Pterostichus,pumilus,
PTEPUM1,Pterostichus pumilus pumilus,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Casey,subspecies,Pterostichus,pumilus,pumilus
PTEPUM2,Pterostichus pumilus willamettensis,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hacker,subspecies,Pterostichus,pumilus,willamettensis
PTEPUN1,Pterostichus punctatissimus,"8,9,10",Harpalinae,Pterostichini,Lenapterus,Randall,species,Pterostichus,punctatissimus,
PTEPUN2,Pterostichus punctiventris,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Chaudoir,species,Pterostichus,punctiventris,
PTEPUT,Pterostichus putus,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Casey,species,Pterostichus,putus,
PTEREL,Pterostichus relictus,"8,9,10",Harpalinae,Pterostichini,Euferonia,Newman,species,Pterostichus,relictus,
PTERES,Pterostichus restrictus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,restrictus,
PTERIP,Pterostichus riparius,"8,9,10",Harpalinae,Pterostichini,Criobius,Dejean,species,Pterostichus,riparius,
PTEROS,Pterostichus rostratus,"8,9,10",Harpalinae,Pterostichini,Cylindrocharis,Newman,species,Pterostichus,rostratus,
PTEROT,Pterostichus rothi,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Hatch,species,Pterostichus,rothi,
PTESAY,Pterostichus sayanus,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Csiki,species,Pterostichus,sayanus,
PTESCU1,Pterostichus sculptus,"8,9,10",Harpalinae,Pterostichini,Abacidus,LeConte,species,Pterostichus,sculptus,
PTESCU2,Pterostichus scutellaris,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,scutellaris,
PTESER,Pterostichus serripes,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,serripes,
PTESER1,Pterostichus serratipes,"8,9,10",Harpalinae,Pterostichini,,Chaudoir,species,Pterostichus,serratipes,
PTESET,Pterostichus setosus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Hatch,species,Pterostichus,setosus,
PTESHU,Pterostichus shulli,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Hatch,species,Pterostichus,shulli,
PTESIE,Pterostichus sierranus,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,sierranus,
PTESIM,Pterostichus similis,"8,9,10",Harpalinae,Pterostichini,Criobius,Mannerheim,species,Pterostichus,similis,
PTESME,Pterostichus smetanai,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Bousquet,species,Pterostichus,smetanai,
PTESOP,Pterostichus soperi,"8,9,10",Harpalinae,Pterostichini,Criobius,Ball,species,Pterostichus,soperi,
PTESP,Pterostichus (Argutor) sp.,"8,9,10",Harpalinae,Pterostichini,Argutor,Dejean,subgenus,Pterostichus,sp.,
PTESP1,Pterostichus (Phonias) sp.,"8,9,10",Harpalinae,Pterostichini,Phonias,des Gozis,subgenus,Pterostichus,sp.,
PTESP10,Pterostichus (Euferonia) sp.,"8,9,10",Harpalinae,Pterostichini,Euferonia,Casey,subgenus,Pterostichus,sp.,
PTESP11,Pterostichus (Lenapterus) sp.,"8,9,10",Harpalinae,Pterostichini,Lenapterus,Berlov,subgenus,Pterostichus,sp.,
PTESP12,Pterostichus (Metallophilus) sp.,"8,9,10",Harpalinae,Pterostichini,Metallophilus,Chaudoir,subgenus,Pterostichus,sp.,
PTESP13,Pterostichus (Abacidus) sp.,"8,9,10",Harpalinae,Pterostichini,Abacidus,LeConte,subgenus,Pterostichus,sp.,
PTESP14,Pterostichus (Orsonjohnsonus) sp.,"8,9,10",Harpalinae,Pterostichini,Orsonjohnsonus,Hatch,subgenus,Pterostichus,sp.,
PTESP15,Pterostichus (Lamenius) sp.,"8,9,10",Harpalinae,Pterostichini,Lamenius,Bousquet,subgenus,Pterostichus,sp.,
PTESP16,Pterostichus (Eosteropus) sp.,"8,9,10",Harpalinae,Pterostichini,Eosteropus,Tschitschérine,subgenus,Pterostichus,sp.,
PTESP17,Pterostichus (Monoferonia) sp.,"8,9,10",Harpalinae,Pterostichini,Monoferonia,Casey,subgenus,Pterostichus,sp.,
PTESP18,Pterostichus (Cylindrocharis) sp.,"8,9,10",Harpalinae,Pterostichini,Cylindrocharis,Casey,subgenus,Pterostichus,sp.,
PTESP19,Pterostichus (Leptoferonia) sp.,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,Casey,subgenus,Pterostichus,sp.,
PTESP2,Pterostichus (Bothriopterus) sp.,"8,9,10",Harpalinae,Pterostichini,Bothriopterus,Chaudoir,subgenus,Pterostichus,sp.,
PTESP20,Pterostichus (Anilloferonia) sp.,"8,9,10",Harpalinae,Pterostichini,Anilloferonia,Van Dyke,subgenus,Pterostichus,sp.,
PTESP21,Pterostichus (Hypherpes) sp.,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Chaudoir,subgenus,Pterostichus,sp.,
PTESP22,Pterostichus (Criobius) sp.,"8,9,10",Harpalinae,Pterostichini,Criobius,Chaudoir,subgenus,Pterostichus,sp.,
PTESP23,Pterostichus sp.,"8,9,10",Harpalinae,Pterostichini,,Bonelli,genus,Pterostichus,sp.,
PTESP24,Pterostichini sp.,#N/A,Harpalinae,Pterostichini,,Bonelli,tribe,,sp.,
PTESP3,Pterostichus (Melanius) sp.,"8,9,10",Harpalinae,Pterostichini,Melanius,Bonelli,subgenus,Pterostichus,sp.,
PTESP4,Pterostichus (Pseudomaseus) sp.,"8,9,10",Harpalinae,Pterostichini,Pseudomaseus,Chaudoir,subgenus,Pterostichus,sp.,
PTESP5,Pterostichus (Feronina) sp.,"8,9,10",Harpalinae,Pterostichini,Feronina,Casey,subgenus,Pterostichus,sp.,
PTESP6,Pterostichus (Paraferonia) sp.,"8,9,10",Harpalinae,Pterostichini,Paraferonia,Casey,subgenus,Pterostichus,sp.,
PTESP7,Pterostichus (Pseudoferonina) sp.,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Ball,subgenus,Pterostichus,sp.,
PTESP8,Pterostichus (Gastrosticta) sp.,"8,9,10",Harpalinae,Pterostichini,Gastrosticta,Casey,subgenus,Pterostichus,sp.,
PTESP9,Pterostichus (Morphnosoma) sp.,"8,9,10",Harpalinae,Pterostichini,Morphnosoma,Lutshnik,subgenus,Pterostichus,sp.,
PTESPA,Pterostichus spathifer,"8,9,10",Harpalinae,Pterostichini,Pseudoferonina,Bousquet,species,Pterostichus,spathifer,
PTESPH,Pterostichus sphodrinus,"8,9,10",Harpalinae,Pterostichini,Leptoferonia,LeConte,species,Pterostichus,sphodrinus,
PTESPO,Pterostichus sponsor,"8,9,10",Harpalinae,Pterostichini,Hypherpes,Casey,species,Pterostichus,sponsor,
PTESPR,Pterostichus spraguei,"8,9,10",Harpalinae,Pterostichini,Hypherpes,LeConte,species,Pterostichus,spraguei,
